MAC_addr	MAC_vendor  	MAC_type
a0:8c:15	Gerhard D. Wempe KG  	misc
a0:8c:9b	Xtreme Technologies Corp  	misc
a0:90:de	VEEDIMS,LLC  	misc
a0:98:05	OpenVox Communication Co Ltd  	misc
a0:98:ed	Shandong Intelligent Optical Communication Development Co., Ltd.  	misc
a0:9a:5a	Time Domain  	misc
a0:9b:bd	Total Aviation Solutions Pty Ltd  	misc
a0:a1:30	DLI Taiwan Branch office  	misc
a0:a2:3c	GPMS  	misc
a0:a7:63	Polytron Vertrieb GmbH  	misc
a0:a8:cd	Intel Corporate  	misc
a0:aa:fd	EraThink Technologies Corp.  	misc
a0:b1:00	ShenZhen Cando Electronics Co.,Ltd  	misc
a0:b3:cc	Hewlett Packard  	misc
a0:b5:da	HongKong THTF Co., Ltd  	misc
a0:b6:62	Acutvista Innovation Co., Ltd.  	misc
a0:b9:ed	Skytap  	misc
a0:ba:b8	Pixon Imaging  	misc
a0:bf:50	S.C. ADD-PRODUCTION S.R.L.  	misc
a0:bf:a5	CORESYS  	misc
a0:c3:de	Triton Electronic Systems Ltd.  	misc
a0:c6:ec	ShenZhen ANYK Technology Co.,LTD  	misc
a0:ce:c8	CE LINK LIMITED  	misc
a0:cf:5b	CISCO SYSTEMS, INC.  	misc
a0:d1:2a	AXPRO Technology Inc.  	misc
a0:d3:c1	Hewlett Packard  	misc
a0:da:92	Nanjing Glarun Atten Technology Co. Ltd.  	misc
a0:dc:04	Becker-Antriebe GmbH  	misc
a0:dd:97	PolarLink Technologies, Ltd  	misc
a0:dd:e5	SHARP Corporation  	misc
a0:de:05	"JSC ""Irbis-T""  "	misc
a0:e2:01	AVTrace Ltd.(China)  	misc
a0:e2:5a	Amicus SK, s.r.o.  	misc
a0:e2:95	DAT System Co.,Ltd  	misc
a0:e4:53	Sony Mobile Communications AB  	misc
a0:e5:34	Stratec Biomedical AG  	misc
a0:e5:e9	enimai Inc  	misc
a0:e9:db	Ningbo FreeWings Technologies Co.,Ltd  	misc
a0:eb:76	AirCUVE Inc.  	misc
a0:ec:80	zte corporation  	misc
a0:ed:cd	Apple  	misc
a0:ef:84	Seine Image Int'l Co., Ltd  	misc
a0:f2:17	GE Medical System(China) Co., Ltd.  	misc
a0:f3:c1	TP-LINK TECHNOLOGIES CO., LTD.  	misc
a0:f3:e4	Alcatel Lucent IPD  	misc
a0:f4:19	Nokia Corporation  	misc
a0:f4:50	HTC Corporation  	misc
a0:f4:59	FN-LINK TECHNOLOGY LIMITED  	misc
a0:fe:91	AVAT Automation GmbH  	misc
a4:01:30	ABIsystems Co., LTD  	misc
a4:05:9e	STA Infinity LLP  	misc
a4:09:cb	Alfred Kaercher GmbH &amp; Co KG  	misc
a4:0b:ed	Carry Technology Co.,Ltd  	misc
a4:0c:c3	CISCO SYSTEMS, INC.  	misc
a4:13:4e	Luxul  	misc
a4:15:66	Wei Fang Goertek Electronics Co.,Ltd  	misc
a4:17:31	Hon Hai Precision Ind. Co.,Ltd.  	misc
a4:18:75	CISCO SYSTEMS, INC.  	misc
a4:1b:c0	Fastec Imaging Corporation  	misc
a4:1f:72	Dell Inc.  	misc
a4:21:8a	Nortel Networks  	misc
a4:23:05	Open Networking Laboratory  	misc
a4:24:b3	FlatFrog Laboratories AB  	misc
a4:29:40	Shenzhen YOUHUA Technology Co., Ltd  	misc
a4:29:b7	bluesky  	misc
a4:2c:08	Masterwork Automodules  	misc
a4:33:d1	Fibrlink Communications Co.,Ltd.  	misc
a4:38:fc	Plastic Logic  	misc
a4:3a:69	Vers Inc  	misc
a4:46:6b	EOC Technology  	misc
a4:46:fa	AmTRAN Video Corporation  	misc
a4:4b:15	Sun Cupid Technology (HK) LTD  	misc
a4:4c:11	CISCO SYSTEMS, INC.  	misc
a4:4e:2d	Adaptive Wireless Solutions, LLC  	misc
a4:4e:31	Intel Corporate  	misc
a4:50:55	busware.de  	misc
a4:52:6f	ADB Broadband Italia  	misc
a4:56:1b	MCOT Corporation  	misc
a4:56:30	CISCO SYSTEMS, INC.  	misc
a4:5a:1c	smart-electronic GmbH  	misc
a4:5c:27	Nintendo Co., Ltd.  	misc
a4:5d:36	Hewlett Packard  	misc
a4:60:32	MRV Communications (Networks) LTD  	misc
a4:67:06	Apple  	misc
a4:6c:c1	LTi REEnergy GmbH  	misc
a4:6e:79	DFT System Co.Ltd  	misc
a4:77:33	Google  	misc
a4:77:60	Nokia Corporation  	misc
a4:79:e4	KLINFO Corp  	misc
a4:7a:a4	ARRIS Group, Inc.  	misc
a4:7a:cf	VIBICOM COMMUNICATIONS INC.  	misc
a4:7c:14	ChargeStorm AB  	misc
a4:7c:1f	Cobham plc  	misc
a4:7e:39	zte corporation  	misc
a4:81:ee	Nokia Corporation  	misc
a4:85:6b	Q Electronics Ltd  	misc
a4:89:5b	ARK INFOSOLUTIONS PVT LTD  	misc
a4:90:05	CHINA GREATWALL COMPUTER SHENZHEN CO.,LTD  	misc
a4:93:4c	CISCO SYSTEMS, INC.  	misc
a4:97:bb	Hitachi Industrial Equipment Systems Co.,Ltd  	misc
a4:99:47	Huawei Technologies Co., Ltd  	misc
a4:99:81	FuJian Elite Power Tech CO.,LTD.  	misc
a4:9a:58	Samsung Electronics Co.,Ltd  	misc
a4:9b:13	Burroughs Payment Systems, Inc.  	misc
a4:9e:db	AutoCrib, Inc.  	misc
a4:9f:85	Lyve Minds, Inc  	misc
a4:9f:89	Shanghai Rui Rui Communication Technology Co.Ltd.  	misc
a4:a2:4a	Cisco SPVTG  	misc
a4:a8:0f	Shenzhen Coship Electronics Co., Ltd.  	misc
a4:ad:00	Ragsdale Technology  	misc
a4:ad:b8	Vitec Group, Camera Dynamics Ltd  	misc
a4:ae:9a	Maestro Wireless Solutions ltd.  	misc
a4:b1:21	Arantia 2010 S.L.  	misc
a4:b1:97	Apple  	misc
a4:b1:e9	Technicolor  	misc
a4:b1:ee	H. ZANDER GmbH & Co. KG  	misc
a4:b2:a7	Adaxys Solutions AG  	misc
a4:b3:6a	JSC SDO Chromatec  	misc
a4:b8:18	PENTA Gesellschaft für elektronische Industriedatenverarbeitung mbH  	misc
a4:b9:80	Parking BOXX Inc.  	misc
a4:ba:db	Dell Inc.  	misc
a4:bb:af	Lime Instruments  	misc
a4:be:61	EutroVision System, Inc.  	misc
a4:c0:c7	ShenZhen Hitom Communication Technology Co..LTD  	misc
a4:c0:e1	Nintendo Co., Ltd.  	misc
a4:c2:ab	Hangzhou LEAD-IT Information & Technology Co.,Ltd  	misc
a4:c3:61	Apple  	misc
a4:c7:de	Cambridge Industries(Group) Co.,Ltd.  	misc
a4:d0:94	Erwin Peters Systemtechnik GmbH  	misc
a4:d1:8f	Shenzhen Skyee Optical Fiber Communication Technology Ltd.  	misc
a4:d1:d1	ECOtality North America  	misc
a4:d1:d2	Apple  	misc
a4:d3:b5	GLITEL Stropkov, s.r.o.  	misc
a4:d8:56	Qualcomm Labs Inc.  	misc
a4:da:3f	Bionics Corp.  	misc
a4:db:2e	Kingspan Environmental Ltd  	misc
a4:db:30	Liteon Technology Corporation  	misc
a4:de:50	Total Walther GmbH  	misc
a4:e0:e6	FILIZOLA S.A. PESAGEM E AUTOMACAO  	misc
a4:e3:2e	Silicon & Software Systems Ltd.  	misc
a4:e3:91	DENY FONTAINE  	misc
a4:e4:b8	BlackBerry Limited  	misc
a4:e7:31	Nokia Corporation  	misc
a4:e7:e4	Connex GmbH  	misc
a4:e9:91	SISTEMAS AUDIOVISUALES ITELSIS S.L.  	misc
a4:e9:a3	Honest Technology Co., Ltd  	misc
a4:eb:d3	Samsung Electronics Co.,Ltd  	misc
a4:ed:4e	ARRIS Group, Inc.  	misc
a4:ee:57	SEIKO EPSON CORPORATION  	misc
a4:ef:52	Telewave Co., Ltd.  	misc
a4:f3:c1	Open Source Robotics Foundation, Inc.  	misc
a4:f5:22	CHOFU SEISAKUSHO CO.,LTD  	misc
a4:f7:d0	LAN Accessories Co., Ltd.  	misc
a4:fb:8d	Hangzhou Dunchong Technology Co.Ltd  	misc
a4:fc:ce	Security Expert Ltd.  	misc
a8:01:80	IMAGO Technologies GmbH  	misc
a8:06:00	Samsung Electronics Co.,Ltd  	misc
a8:0c:0d	Cisco  	misc
a8:15:4d	TP-LINK TECHNOLOGIES CO.,LTD.  	misc
a8:16:b2	LG Electronics  	misc
a8:17:58	Elektronik System i Umeå AB  	misc
a8:1b:18	XTS CORP  	misc
a8:1f:af	KRYPTON POLSKA  	misc
a8:20:66	Apple  	misc
a8:24:eb	ZAO NPO Introtest  	misc
a8:26:d9	HTC Corporation  	misc
a8:29:4c	Precision Optical Transceivers, Inc.  	misc
a8:2b:d6	Shina System Co., Ltd  	misc
a8:30:ad	Wei Fang Goertek Electronics Co.,Ltd  	misc
a8:39:44	Actiontec Electronics, Inc  	misc
a8:40:41	Dragino Technology Co., Limited  	misc
a8:44:81	Nokia Corporation  	misc
a8:45:e9	Firich Enterprises CO., LTD.  	misc
a8:49:a5	Lisantech Co., Ltd.  	misc
a8:54:b2	Wistron Neweb Corp.  	misc
a8:55:6a	Pocketnet Technology Inc.  	misc
a8:57:4e	TP-LINK TECHNOLOGIES CO.,LTD.  	misc
a8:5b:b0	Shenzhen Dehoo Technology Co.,Ltd  	misc
a8:5b:f3	Audivo GmbH  	misc
a8:61:aa	Cloudview Limited  	misc
a8:62:a2	JIWUMEDIA CO., LTD.  	misc
a8:63:df	DISPLAIRE CORPORATION  	misc
a8:63:f2	Texas Instruments  	misc
a8:65:b2	DONGGUAN YISHANG ELECTRONIC TECHNOLOGY CO., LIMITED  	misc
a8:6a:6f	RIM  	misc
a8:70:a5	UniComm Inc.  	misc
a8:75:d6	FreeTek International Co., Ltd.  	misc
a8:75:e2	Aventura Technologies, Inc.  	misc
a8:77:6f	Zonoff  	misc
a8:7b:39	Nokia Corporation  	misc
a8:7e:33	Nokia Danmark A/S  	misc
a8:81:f1	BMEYE B.V.  	misc
a8:86:dd	Apple, Inc.  	misc
a8:87:92	Broadband Antenna Tracking Systems  	misc
a8:87:ed	ARC Wireless LLC  	misc
a8:88:08	Apple  	misc
a8:8c:ee	MicroMade Galka i Drozdz sp.j.  	misc
a8:8d:7b	SunDroid Global limited.  	misc
a8:92:2c	LG Electronics  	misc
a8:93:e6	JIANGXI JINGGANGSHAN CKING COMMUNICATION TECHNOLOGY CO.,LTD  	misc
a8:95:b0	Aker Subsea Ltd  	misc
a8:96:8a	Apple  	misc
a8:97:dc	IBM  	misc
a8:98:c6	Shinbo Co., Ltd.  	misc
a8:99:5c	aizo ag  	misc
a8:9b:10	inMotion Ltd.  	misc
a8:a6:68	zte corporation  	misc
a8:ad:3d	Alcatel-Lucent Shanghai Bell Co., Ltd  	misc
a8:b0:ae	LEONI  	misc
a8:b1:d4	CISCO SYSTEMS, INC.  	misc
a8:b9:b3	ESSYS  	misc
a8:bb:cf	Apple  	misc
a8:bd:1a	Honey Bee (Hong Kong) Limited  	misc
a8:bd:3a	UNIONMAN TECHNOLOGY CO.,LTD  	misc
a8:c2:22	TM-Research Inc.  	misc
a8:cb:95	EAST BEST CO., LTD.  	misc
a8:cc:c5	Saab AB (publ)  	misc
a8:ce:90	CVC  	misc
a8:d0:e5	Juniper Networks  	misc
a8:d2:36	Lightware Visual Engineering  	misc
a8:d3:c8	Wachendorff Elektronik  GmbH & Co. KG  	misc
a8:e0:18	Nokia Corporation  	misc
a8:e3:ee	Sony Computer Entertainment Inc.  	misc
a8:ef:26	Tritonwave  	misc
a8:f2:74	Samsung Electronics  	misc
a8:f4:70	Fujian Newland Communication Science Technologies Co.,Ltd.  	misc
a8:f9:4b	Eltex Enterprise Ltd.  	misc
a8:fa:d8	Apple  	misc
a8:fb:70	WiseSec L.t.d  	misc
a8:fc:b7	Consolidated Resource Imaging  	misc
aa:00:00	DIGITAL EQUIPMENT CORPORATION  	misc
aa:00:01	DIGITAL EQUIPMENT CORPORATION  	misc
aa:00:02	DIGITAL EQUIPMENT CORPORATION  	misc
aa:00:03	DIGITAL EQUIPMENT CORPORATION  	misc
aa:00:04	DIGITAL EQUIPMENT CORPORATION  	misc
ac:01:42	Uriel Technologies SIA  	misc
ac:02:ca	HI Solutions, Inc.  	misc
ac:02:cf	RW Tecnologia Industria e Comercio Ltda  	misc
ac:02:ef	Comsis  	misc
ac:06:13	Senselogix Ltd  	misc
ac:0a:61	Labor S.r.L.  	misc
ac:0d:fe	Ekon GmbH myGEKKO 	misc
ac:14:61	ATAW  Co., Ltd.  	misc
ac:14:d2	wi-daq, inc.  	misc
ac:16:2d	Hewlett Packard  	misc
ac:17:02	Fibar Group sp. z o.o.  	misc
ac:18:26	SEIKO EPSON CORPORATION  	misc
ac:19:9f	SUNGROW POWER SUPPLY CO.,LTD.  	misc
ac:20:aa	DMATEK Co., Ltd.  	misc
ac:22:0b	ASUSTek COMPUTER INC.  	misc
ac:2d:a3	TXTR GmbH  	misc
ac:2f:a8	Humannix Co.,Ltd.  	misc
ac:31:9d	Shenzhen TG-NET Botone Technology Co.,Ltd.  	misc
ac:34:cb	Shanhai GBCOM Communication Technology Co. Ltd  	misc
ac:36:13	Samsung Electronics Co.,Ltd  	misc
ac:3c:0b	Apple  	misc
ac:3c:b4	Nilan A/S  	misc
ac:3d:05	Instorescreen Aisa  	misc
ac:3d:75	HANGZHOU ZHIWAY TECHNOLOGIES CO.,LTD.  	misc
ac:3f:a4	TAIYO YUDEN CO.,LTD  	misc
ac:40:ea	C&T Solution Inc.  	misc
ac:41:22	Eclipse Electronic Systems Inc.  	misc
ac:44:f2	Revolabs Inc  	misc
ac:47:23	Genelec  	misc
ac:4a:fe	Hisense Broadband Multimedia Technology Co.,Ltd.  	misc
ac:4b:c8	Juniper Networks  	misc
ac:4e:91	HUAWEI TECHNOLOGIES CO.,LTD  	misc
ac:4f:fc	SVS-VISTEK GmbH  	misc
ac:50:36	Pi-Coral Inc  	misc
ac:51:35	MPI TECH  	misc
ac:51:ee	Cambridge Communication Systems Ltd  	misc
ac:54:ec	IEEE P1823 Standards Working Group  	misc
ac:58:3b	Human Assembler, Inc.  	misc
ac:5d:10	Pace Americas  	misc
ac:5e:8c	Utillink  	misc
ac:61:23	Drivven, Inc.  	misc
ac:67:06	Ruckus Wireless  	misc
ac:6b:ac	Jenny Science AG  	misc
ac:6e:1a	Shenzhen Gongjin Electronics Co.,Ltd  	misc
ac:6f:4f	Enspert Inc  	misc
ac:6f:bb	TATUNG Technology Inc.  	misc
ac:6f:d9	Valueplus Inc.  	misc
ac:72:36	Lexking Technology Co., Ltd.  	misc
ac:72:89	Intel Corporate  	misc
ac:7a:42	iConnectivity  	misc
ac:7b:a1	Intel Corporate  	misc
ac:7f:3e	Apple  	misc
ac:80:d6	Hexatronic AB  	misc
ac:81:12	Gemtek Technology Co., Ltd.  	misc
ac:81:f3	Nokia Corporation  	misc
ac:83:17	Shenzhen Furtunetel Communication Co., Ltd  	misc
ac:83:f0	ImmediaTV Corporation  	misc
ac:85:3d	HUAWEI TECHNOLOGIES CO.,LTD  	misc
ac:86:74	Open Mesh, Inc.  	misc
ac:86:7e	Create New Technology (HK) Limited Company  	misc
ac:8a:cd	ROGER D.Wensker, G.Wensker sp.j.  	misc
ac:8d:14	Smartrove Inc  	misc
ac:93:2f	Nokia Corporation  	misc
ac:94:03	Envision Peripherals Inc  	misc
ac:9a:96	Lantiq Deutschland GmbH  	misc
ac:9b:84	Smak Tecnologia e Automacao  	misc
ac:9c:e4	Alcatel-Lucent Shanghai Bell Co., Ltd  	misc
ac:a0:16	CISCO SYSTEMS, INC.  	misc
ac:a2:2c	Baycity Technologies Ltd  	misc
ac:a4:30	Peerless AV  	misc
ac:a9:19	TrekStor GmbH  	misc
ac:a9:a0	Audioengine, Ltd.  	misc
ac:ab:8d	Lyngso Marine A/S  	misc
ac:b3:13	ARRIS Group, Inc.  	misc
ac:b8:59	Uniband Electronic Corp,  	misc
ac:bd:0b	IMAC CO.,LTD  	misc
ac:be:75	Ufine Technologies Co.,Ltd.  	misc
ac:be:b6	Visualedge Technology Co., Ltd.  	misc
ac:c2:ec	CLT INT'L IND. CORP.  	misc
ac:c5:95	Graphite Systems  	misc
ac:c6:98	Kohzu Precision Co., Ltd.  	misc
ac:c9:35	Ness Corporation  	misc
ac:ca:54	Telldus Technologies AB  	misc
ac:ca:8e	ODA Technologies  	misc
ac:ca:ba	Midokura Co., Ltd.  	misc
ac:cb:09	Hefcom Metering (Pty) Ltd  	misc
ac:cc:8e	Axis Communications AB  	misc
ac:ce:8f	HWA YAO TECHNOLOGIES CO., LTD  	misc
ac:cf:23	Hi-flying electronics technology Co.,Ltd  	misc
ac:cf:5c	Apple  	misc
ac:d1:80	Crexendo Business Solutions, Inc.  	misc
ac:d3:64	ABB SPA, ABB SACE DIV.  	misc
ac:d6:57	Shaanxi Guolian Digital TV Technology Co., Ltd.  	misc
ac:d9:d6	tci GmbH  	misc
ac:db:da	Shenzhen Geniatech Inc, Ltd  	misc
ac:de:48	PRIVATE  	misc
ac:e0:69	ISAAC Instruments  	misc
ac:e2:15	Huawei Technologies Co., Ltd  	misc
ac:e3:48	MadgeTech, Inc  	misc
ac:e4:2e	SK hynix  	misc
ac:e6:4b	Shenzhen Baojia Battery Technology Co., Ltd.  	misc
ac:e8:7b	Huawei Technologies Co., Ltd  	misc
ac:e8:7e	Bytemark Computer Consulting Ltd  	misc
ac:e9:7f	IoT Tech Limited  	misc
ac:e9:aa	Hay Systems Ltd  	misc
ac:ea:6a	GENIX INFOCOMM CO., LTD.  	misc
ac:ee:3b	6harmonics Inc  	misc
ac:f0:b2	Becker Electronics Taiwan Ltd.  	misc
ac:f1:df	D-Link International  	misc
ac:f2:c5	Cisco  	misc
ac:f7:f3	XIAOMI CORPORATION  	misc
ac:f9:7e	ELESYS INC.  	misc
ac:fd:ec	Apple, Inc  	misc
b0:00:b4	Cisco  	misc
b0:05:94	Liteon Technology Corporation  	misc
b0:12:03	Dynamics Hong Kong Limited  	misc
b0:12:66	Futaba-Kikaku  	misc
b0:14:08	LIGHTSPEED INTERNATIONAL CO.  	misc
b0:17:43	EDISON GLOBAL CIRCUITS LLC  	misc
b0:1b:7c	Ontrol A.S.  	misc
b0:1c:91	Elim Co  	misc
b0:24:f3	Progeny Systems  	misc
b0:34:95	Apple  	misc
b0:35:8d	Nokia Corporation  	misc
b0:38:29	Siliconware Precision Industries Co., Ltd.  	misc
b0:38:50	Nanjing CAS-ZDC IOT SYSTEM CO.,LTD  	misc
b0:43:5d	NuLEDs, Inc.  	misc
b0:45:45	YACOUB Automation GmbH  	misc
b0:46:fc	MitraStar Technology Corp.  	misc
b0:48:7a	TP-LINK TECHNOLOGIES CO., LTD.  	misc
b0:4c:05	Fresenius Medical Care Deutschland GmbH  	misc
b0:50:bc	SHENZHEN BASICOM ELECTRONIC CO.,LTD.  	misc
b0:51:8e	Holl technology CO.Ltd.  	misc
b0:57:06	Vallox Oy  	misc
b0:58:c4	Broadcast Microwave Services, Inc  	misc
b0:5b:1f	THERMO FISHER SCIENTIFIC S.P.A.  	misc
b0:5c:e5	Nokia Corporation  	misc
b0:61:c7	Ericsson-LG Enterprise  	misc
b0:65:63	Shanghai Railway Communication Factory  	misc
b0:65:bd	Apple  	misc
b0:68:b6	Hangzhou OYE Technology Co. Ltd  	misc
b0:69:71	DEI Sales, Inc.  	misc
b0:6c:bf	3ality Digital Systems GmbH  	misc
b0:75:0c	QA Cafe  	misc
b0:75:d5	ZTE Corporation  	misc
b0:77:ac	ARRIS Group, Inc.  	misc
b0:79:08	Cummings Engineering  	misc
b0:79:3c	Revolv Inc  	misc
b0:79:94	Motorola Mobility LLC  	misc
b0:7d:62	Dipl.-Ing. H. Horstmann GmbH  	misc
b0:80:8c	Laser Light Engines  	misc
b0:81:d8	I-sys Corp  	misc
b0:86:9e	Chloride S.r.L  	misc
b0:88:07	Strata Worldwide  	misc
b0:89:91	LGE  	misc
b0:8e:1a	URadio Systems Co., Ltd  	misc
b0:90:74	Fulan Electronics Limited  	misc
b0:91:34	Taleo  	misc
b0:97:3a	E-Fuel Corporation  	misc
b0:98:9f	LG CNS  	misc
b0:99:28	Fujitsu Limited  	misc
b0:9a:e2	STEMMER IMAGING GmbH  	misc
b0:9b:d4	GNH Software India Private Limited  	misc
b0:9f:ba	Apple  	misc
b0:a1:0a	Pivotal Systems Corporation  	misc
b0:a7:2a	Ensemble Designs, Inc.  	misc
b0:a8:6e	Juniper Networks  	misc
b0:aa:36	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD.  	misc
b0:ac:fa	Fujitsu Limited  	misc
b0:ad:aa	Avaya, Inc  	misc
b0:b2:dc	Zyxel Communications Corporation  	misc
b0:b3:2b	Slican Sp. z o.o.  	misc
b0:b4:48	Texas Instruments  	misc
b0:b8:d5	Nanjing Nengrui Auto Equipment CO.,Ltd  	misc
b0:bd:6d	Echostreams Innovative Solutions  	misc
b0:bd:a1	ZAKLAD ELEKTRONICZNY SIMS  	misc
b0:bf:99	WIZITDONGDO  	misc
b0:c4:e7	Samsung Electronics  	misc
b0:c5:54	D-Link International  	misc
b0:c6:9a	Juniper Networks  	misc
b0:c7:45	Buffalo Inc.  	misc
b0:c8:3f	Jiangsu Cynray IOT Co., Ltd.  	misc
b0:c8:ad	People Power Company  	misc
b0:c9:5b	Beijing Symtech CO.,LTD  	misc
b0:ce:18	Zhejiang shenghui lighting co.,Ltd  	misc
b0:cf:4d	MI-Zone Technology Ireland  	misc
b0:d0:9c	Samsung Electronics Co.,Ltd  	misc
b0:d2:f5	Vello Systems, Inc.  	misc
b0:d5:9d	Shenzhen Zowee Technology Co., Ltd  	misc
b0:d7:c5	STP KFT  	misc
b0:da:00	CERA ELECTRONIQUE  	misc
b0:df:3a	Samsung Electronics Co.,Ltd  	misc
b0:e3:9d	CAT SYSTEM CO.,LTD.  	misc
b0:e5:0e	NRG SYSTEMS INC  	misc
b0:e7:54	2Wire  	misc
b0:e8:92	SEIKO EPSON CORPORATION  	misc
b0:e9:7e	Advanced Micro Peripherals  	misc
b0:ec:71	Samsung Electronics Co.,Ltd  	misc
b0:ec:8f	GMX SAS  	misc
b0:ee:45	AzureWave Technologies, Inc.  	misc
b0:f1:bc	Dhemax Ingenieros Ltda  	misc
b0:fa:eb	Cisco  	misc
b0:fe:bd	PRIVATE  	misc
b4:00:9c	CableWorld Ltd.  	misc
b4:01:42	GCI Science & Technology Co.,LTD  	misc
b4:04:18	Smartchip Integrated Inc.  	misc
b4:07:f9	SAMSUNG ELECTRO-MECHANICS  	misc
b4:08:32	TC Communications  	misc
b4:0b:7a	Brusa Elektronik AG  	misc
b4:0c:25	Palo Alto Networks  	misc
b4:0e:96	HERAN  	misc
b4:0e:dc	LG-Ericsson Co.,Ltd.  	misc
b4:14:89	CISCO SYSTEMS, INC.  	misc
b4:15:13	HUAWEI TECHNOLOGIES CO.,LTD  	misc
b4:18:d1	Apple  	misc
b4:1d:ef	Internet Laboratories, Inc.  	misc
b4:21:1d	Beijing GuangXin Technology Co., Ltd  	misc
b4:21:8a	Dog Hunter LLC  	misc
b4:24:e7	Codetek Technology Co.,Ltd  	misc
b4:28:f1	E-Prime Co., Ltd.  	misc
b4:2a:39	ORBIT MERRET, spol. s r. o.  	misc
b4:2c:92	Zhejiang Weirong Electronic Co., Ltd  	misc
b4:2c:be	Direct Payment Solutions Limited  	misc
b4:31:b8	Aviwest  	misc
b4:34:6c	MATSUNICHI DIGITAL TECHNOLOGY (HONG KONG) LIMITED  	misc
b4:35:64	Fujian Tian Cheng Electron Science & Technical Development Co.,Ltd.  	misc
b4:35:f7	Zhejiang Pearmain Electronics Co.ltd.  	misc
b4:37:41	Consert, Inc.  	misc
b4:39:d6	ProCurve Networking by HP  	misc
b4:3a:28	Samsung Electronics Co.,Ltd  	misc
b4:3d:b2	Degreane Horizon  	misc
b4:3e:3b	Viableware, Inc  	misc
b4:41:7a	ShenZhen Gongjin Electronics Co.,Ltd  	misc
b4:43:0d	Broadlink Pty Ltd  	misc
b4:4c:c2	NR ELECTRIC CO., LTD  	misc
b4:51:f9	NB Software  	misc
b4:52:53	Seagate Technology  	misc
b4:52:7d	Sony Mobile Communications AB  	misc
b4:52:7e	Sony Mobile Communications AB  	misc
b4:55:70	Borea  	misc
b4:58:61	CRemote, LLC  	misc
b4:5c:a4	Thing-talk Wireless Communication Technologies Corporation Limited  	misc
b4:61:ff	Lumigon A/S  	misc
b4:62:38	Exablox  	misc
b4:62:93	Samsung Electronics Co.,Ltd  	misc
b4:62:ad	raytest GmbH  	misc
b4:66:98	Zealabs srl  	misc
b4:67:e9	Qingdao GoerTek Technology Co., Ltd.  	misc
b4:74:9f	askey computer corp  	misc
b4:75:0e	Belkin International Inc.  	misc
b4:7f:5e	Foresight Manufacture (S) Pte Ltd  	misc
b4:82:55	Research Products Corporation  	misc
b4:82:7b	AKG Acoustics GmbH  	misc
b4:82:c5	Relay2, Inc.  	misc
b4:82:fe	Askey Computer Corp  	misc
b4:85:47	Amptown System Company GmbH  	misc
b4:89:10	Coster T.E. S.P.A.  	misc
b4:94:4e	WeTelecom Co., Ltd.  	misc
b4:98:42	zte corporation  	misc
b4:99:4c	Texas Instruments  	misc
b4:99:ba	Hewlett-Packard Company  	misc
b4:9d:b4	Axion Technologies Inc.  	misc
b4:9e:e6	SHENZHEN TECHNOLOGY CO LTD  	misc
b4:a4:b5	Zen Eye Co.,Ltd  	misc
b4:a4:e3	CISCO SYSTEMS, INC.  	misc
b4:a5:a9	MODI GmbH  	misc
b4:a8:2b	Histar Digital Electronics Co., Ltd.  	misc
b4:a9:5a	Avaya, Inc  	misc
b4:aa:4d	Ensequence, Inc.  	misc
b4:ab:2c	MtM Technology Corporation  	misc
b4:b0:17	Avaya, Inc  	misc
b4:b3:62	ZTE Corporation  	misc
b4:b5:2f	Hewlett Packard  	misc
b4:b5:42	Hubbell Power Systems, Inc.  	misc
b4:b5:af	Minsung Electronics  	misc
b4:b6:76	Intel Corporate  	misc
b4:b8:8d	Thuh Company  	misc
b4:c4:4e	VXL eTech Pvt Ltd  	misc
b4:c7:99	Motorola Solutions Inc.  	misc
b4:c8:10	UMPI Elettronica  	misc
b4:cc:e9	PROSYST  	misc
b4:cf:db	Shenzhen Jiuzhou Electric Co.,LTD  	misc
b4:d8:a9	BetterBots  	misc
b4:d8:de	iota Computing, Inc.  	misc
b4:dd:15	ControlThings Oy Ab  	misc
b4:df:3b	Chromlech  	misc
b4:df:fa	Litemax Electronics Inc.  	misc
b4:e0:cd	Fusion-io, Inc  	misc
b4:e1:eb	PRIVATE  	misc
b4:e9:b0	Cisco  	misc
b4:ed:19	Pie Digital, Inc.  	misc
b4:ed:54	Wohler Technologies  	misc
b4:ee:d4	Texas Instruments  	misc
b4:f0:ab	Apple  	misc
b4:f2:e8	Pace plc  	misc
b4:f3:23	PETATEL INC.  	misc
b4:fc:75	SEMA Electronics(HK) CO.,LTD  	misc
b4:fe:8c	Centro Sicurezza Italia SpA  	misc
b8:03:05	Intel Corporate  	misc
b8:04:15	Bayan Audio  	misc
b8:0b:9d	ROPEX Industrie-Elektronik GmbH  	misc
b8:14:13	Keen High Holding(HK) Ltd.  	misc
b8:16:19	ARRIS Group, Inc.  	misc
b8:17:c2	Apple  	misc
b8:19:99	Nesys  	misc
b8:20:e7	Guangzhou Horizontal Information & Network Integration Co. Ltd  	misc
b8:24:10	Magneti Marelli Slovakia s.r.o.  	misc
b8:24:1a	SWEDA INFORMATICA LTDA  	misc
b8:26:6c	ANOV France  	misc
b8:26:d4	Furukawa Industrial S.A. Produtos Elétricos  	misc
b8:27:eb	Raspberry Pi Foundation  	misc
b8:28:8b	Parker Hannifin  	misc
b8:29:f7	Blaster Tech  	misc
